Feature Set	Prediction Repeat	Fold	Tuned Mtry	Tuned Min Node Size	Inner Rmse
taxonomy_genus	4	2	21	10	0.981178447576804
taxonomy_genus	4	3	96	10	0.827181725071726
taxonomy_genus	4	4	21	3	0.902749266079065
taxonomy_genus	4	5	160	10	1.0426846505653
taxonomy_genus	5	1	96	10	0.799467797346731
taxonomy_genus	5	2	21	10	0.938477856393237
taxonomy_genus	5	3	160	3	0.885636297296742
taxonomy_genus	5	4	160	5	0.795039271090701
taxonomy_genus	5	5	96	10	1.00121027884835
taxonomy_genus	6	1	96	10	0.906860470402695
taxonomy_genus	6	2	96	10	0.873940243767856
taxonomy_genus	6	3	160	10	0.920961039711158
taxonomy_genus	6	4	96	5	0.985213601819159
taxonomy_genus	6	5	21	5	0.91604587322804
taxonomy_genus	7	1	21	10	0.776015194980293
taxonomy_genus	7	2	160	5	0.92828424051293
taxonomy_genus	7	3	160	10	0.954240931368325
taxonomy_genus	7	4	160	10	0.925641239304452
taxonomy_genus	7	5	21	10	1.0243641275503
taxonomy_genus	8	1	48	3	0.983025472825315
taxonomy_genus	8	2	160	10	0.792116087061987
taxonomy_genus	8	3	96	10	0.92226690317281
taxonomy_genus	8	4	21	10	0.885353425984668
taxonomy_genus	8	5	21	10	0.931350572954656
taxonomy_genus	9	1	96	5	0.905472911065231
taxonomy_genus	9	2	96	10	0.917920503412006
taxonomy_genus	9	3	96	10	1.00367570240887
taxonomy_genus	9	4	160	10	0.834318865506512
taxonomy_genus	9	5	160	10	0.873008534177271
taxonomy_genus	10	1	48	10	0.790268638991891
taxonomy_genus	10	2	160	10	1.02659195567026
taxonomy_genus	10	3	21	10	0.933694240891139
taxonomy_genus	10	4	160	3	0.935919434106637
taxonomy_genus	10	5	96	3	0.882832855276093
taxonomy_genus	11	1	96	10	0.876537738604111
taxonomy_genus	11	2	48	3	1.01725543585208
taxonomy_genus	11	3	21	3	0.815551739103309
taxonomy_genus	11	4	160	5	0.949930752354257
taxonomy_genus	11	5	96	10	0.978573549519666
taxonomy_genus	12	1	48	10	0.757021388311558
taxonomy_genus	12	2	160	3	0.939692175166707
taxonomy_genus	12	3	96	10	0.886637341471326
taxonomy_genus	12	4	96	10	0.91840965944714
taxonomy_genus	12	5	21	3	0.927248179949068
taxonomy_genus	13	1	48	10	1.00649016949087
taxonomy_genus	13	2	96	10	0.976646755221487
taxonomy_genus	13	3	21	3	0.923255399980674
taxonomy_genus	13	4	160	10	0.588751935444413
taxonomy_genus	13	5	160	5	1.12290223699759
taxonomy_genus	14	1	96	3	0.680424785756278
taxonomy_genus	14	2	160	5	1.03239945438162
taxonomy_genus	14	3	48	5	0.964969195336526
taxonomy_genus	14	4	160	10	1.0738118785311
taxonomy_genus	14	5	96	10	0.944266742937345
taxonomy_genus	15	1	21	3	0.944284450706234
taxonomy_genus	15	2	96	5	0.908314263094638
taxonomy_genus	15	3	96	10	0.87131264083348
taxonomy_genus	15	4	96	10	0.901570355488841
taxonomy_genus	15	5	21	5	0.99063722295697
taxonomy_genus	16	1	21	3	0.991067751795167
taxonomy_genus	16	2	160	5	1.05401595540705
taxonomy_genus	16	3	96	10	0.902318797287481
taxonomy_genus	16	4	21	10	0.83905383801124
taxonomy_genus	16	5	21	10	0.819137181264691
taxonomy_genus	17	1	21	10	0.920801422188433
taxonomy_genus	17	2	160	5	0.866278002300615
taxonomy_genus	17	3	160	10	0.893002621636864
taxonomy_genus	17	4	96	10	0.838543899182869
taxonomy_genus	17	5	21	10	0.926062757129786
taxonomy_genus	18	1	96	10	0.791537334653081
taxonomy_genus	18	2	96	10	0.951403010143133
taxonomy_genus	18	3	160	3	0.813013839403198
taxonomy_genus	18	4	21	3	0.946580631111029
taxonomy_genus	18	5	96	3	0.919180861869259
taxonomy_genus	19	1	96	10	0.726474011961205
taxonomy_genus	19	2	21	10	0.977980400876177
taxonomy_genus	19	3	160	10	0.937781559930817
taxonomy_genus	19	4	96	10	0.926893664012387
taxonomy_genus	19	5	160	10	0.879244942980956
taxonomy_genus	20	1	21	5	0.926988838670811
taxonomy_genus	20	2	160	10	0.927671856828841
taxonomy_genus	20	3	21	5	1.05361643143497
taxonomy_genus	20	4	160	10	0.87227830136983
taxonomy_genus	20	5	160	10	0.880269079856497
taxonomy_genus	21	1	21	3	0.96256535646337
taxonomy_genus	21	2	96	5	0.81637857897023
taxonomy_genus	21	3	48	10	0.969692353599972
taxonomy_genus	21	4	96	10	0.859686458932144
taxonomy_genus	21	5	48	10	0.928183442052099
taxonomy_genus	22	1	21	10	0.872704502959536
taxonomy_genus	22	2	160	10	0.929130570525927
taxonomy_genus	22	3	96	10	0.822903555322588
taxonomy_genus	22	4	160	3	0.889074966200183
taxonomy_genus	22	5	160	5	0.839336093563748
taxonomy_genus	23	1	160	10	0.955383955010815
taxonomy_genus	23	2	21	10	1.13187901716429
taxonomy_genus	23	3	160	10	0.693218514914547
taxonomy_genus	23	4	160	5	0.82123854829094
taxonomy_genus	23	5	160	10	1.0087356051916
taxonomy_genus	24	1	21	3	0.860589054538878
taxonomy_genus	24	2	160	10	0.824086302517256
taxonomy_genus	24	3	48	10	0.960162284159311
taxonomy_genus	24	4	160	10	1.09693446388023
taxonomy_genus	24	5	21	5	0.881035834091925
taxonomy_genus	25	1	48	10	0.873288060306152
taxonomy_genus	25	2	96	5	0.860755465513389
taxonomy_genus	25	3	21	5	0.914081055975382
taxonomy_genus	25	4	21	5	0.842038234210491
taxonomy_genus	25	5	160	5	0.925317625669451
taxonomy_genus	26	1	96	10	0.950428894030426
taxonomy_genus	26	2	96	3	0.836093531478861
taxonomy_genus	26	3	21	3	0.956234457201698
taxonomy_genus	26	4	21	3	0.91599351917814
taxonomy_genus	26	5	21	5	0.982741640957095
taxonomy_genus	27	1	160	3	0.917189238208993
taxonomy_genus	27	2	160	3	0.913728448619035
taxonomy_genus	27	3	21	10	0.966076383770766
taxonomy_genus	27	4	48	10	0.872942550303293
taxonomy_genus	27	5	21	5	0.929809189891598
taxonomy_genus	28	1	160	10	0.779177894916159
taxonomy_genus	28	2	96	3	0.915448556735125
taxonomy_genus	28	3	21	10	0.907924460169654
taxonomy_genus	28	4	96	5	1.09911205957821
taxonomy_genus	28	5	96	10	0.821452665583729
taxonomy_genus	29	1	96	10	0.985763338250987
taxonomy_genus	29	2	21	10	0.825438154676725
taxonomy_genus	29	3	160	3	0.881897404116843
taxonomy_genus	29	4	96	5	0.955057851219874
taxonomy_genus	29	5	48	10	0.930791962737885
taxonomy_genus	30	1	21	10	0.863226681434537
taxonomy_genus	30	2	160	10	0.859951947886863
taxonomy_genus	30	3	160	10	0.928715888726796
taxonomy_genus	30	4	160	10	0.907002406283252
taxonomy_genus	30	5	21	5	0.870175624442342
taxonomy_genus	31	1	96	5	0.783212958826483
taxonomy_genus	31	2	21	10	0.94083306240997
taxonomy_genus	31	3	160	3	0.833250597536685
taxonomy_genus	31	4	160	3	1.00404781523615
taxonomy_genus	31	5	96	10	0.96629661392412
taxonomy_genus	32	1	96	5	0.952828024797195
taxonomy_genus	32	2	96	5	1.02549340270877
taxonomy_genus	32	3	48	10	0.958994163483658
taxonomy_genus	32	4	160	10	0.809218450998136
taxonomy_genus	32	5	160	10	0.854380050092727
taxonomy_genus	33	1	160	10	0.834051132183298
taxonomy_genus	33	2	21	3	0.899441569824088
taxonomy_genus	33	3	160	10	0.962804926455389
taxonomy_genus	33	4	160	10	0.883002915204485
taxonomy_genus	33	5	96	10	1.01450545880325
taxonomy_genus	34	1	160	5	0.925781834260169
taxonomy_genus	34	2	21	10	0.915867527828773
taxonomy_genus	34	3	21	5	0.727584428231855
taxonomy_genus	34	4	96	10	0.913487568176731
taxonomy_genus	34	5	48	5	0.908445502626071
taxonomy_genus	35	1	160	5	0.84690637403646
taxonomy_genus	35	2	48	10	0.852555449546288
taxonomy_genus	35	3	48	3	1.06921132468092
taxonomy_genus	35	4	48	10	0.965309014568494
taxonomy_genus	35	5	48	10	0.887240867501506
taxonomy_genus	36	1	21	10	0.953292720547013
taxonomy_genus	36	2	48	3	0.861887171295344
taxonomy_genus	36	3	48	10	0.993040996764687
taxonomy_genus	36	4	96	3	0.734139762580024
taxonomy_genus	36	5	21	5	1.0051779608979
taxonomy_genus	37	1	48	5	0.87523316992163
taxonomy_genus	37	2	48	10	1.00316675747278
taxonomy_genus	37	3	96	3	0.847833385085437
taxonomy_genus	37	4	96	5	0.927351883410607
taxonomy_genus	37	5	96	3	1.03767466170315
taxonomy_genus	38	1	160	3	0.910172590043658
taxonomy_genus	38	2	21	3	1.01076265822184
taxonomy_genus	38	3	48	5	0.803109826717973
taxonomy_genus	38	4	21	10	0.897102770995886
taxonomy_genus	38	5	21	10	0.899929424694373
taxonomy_genus	39	1	48	5	0.979544952610154
taxonomy_genus	39	2	48	5	0.805425206411362
taxonomy_genus	39	3	48	10	1.0022164950538
taxonomy_genus	39	4	21	3	0.876882638802775
taxonomy_genus	39	5	48	10	0.867194294122989
taxonomy_genus	40	1	48	3	0.884244400474943
taxonomy_genus	40	2	160	3	0.921667486051251
taxonomy_genus	40	3	48	5	0.880489589603914
taxonomy_genus	40	4	160	5	0.911209726306412
taxonomy_genus	40	5	96	10	0.825391882436058
taxonomy_genus	41	1	96	5	1.01066161935157
taxonomy_genus	41	2	160	10	0.873830256615547
taxonomy_genus	41	3	48	5	0.968876167202032
taxonomy_genus	41	4	96	10	0.998631306233218
taxonomy_genus	41	5	21	5	0.794892921699601
taxonomy_genus	42	1	21	10	0.872157813035133
taxonomy_genus	42	2	48	5	1.0371691010481
taxonomy_genus	42	3	160	5	0.891846928185726
taxonomy_genus	42	4	160	10	0.942821127597313
taxonomy_genus	42	5	160	3	1.02530798999371
taxonomy_genus	43	1	21	5	0.874574667891225
taxonomy_genus	43	2	96	10	0.804682545230625
taxonomy_genus	43	3	21	5	0.929368407391374
taxonomy_genus	43	4	21	3	0.938349168811963
taxonomy_genus	43	5	160	10	0.979916035510383
taxonomy_genus	44	1	96	10	0.899955450494024
taxonomy_genus	44	2	48	3	0.948955702555487
taxonomy_genus	44	3	21	10	0.801081669617124
taxonomy_genus	44	4	160	10	0.94508966004235
taxonomy_genus	44	5	96	5	0.895735943292374
taxonomy_genus	45	1	160	5	0.896548568942395
taxonomy_genus	45	2	48	3	0.995946445882119
taxonomy_genus	45	3	160	10	0.935517927439135
taxonomy_genus	45	4	96	10	0.839108744363399
taxonomy_genus	45	5	160	10	0.810391911957245
taxonomy_genus	46	1	21	10	0.98990979441613
taxonomy_genus	46	2	160	10	0.75647158027369
taxonomy_genus	46	3	48	3	0.843410496807405
taxonomy_genus	46	4	21	10	0.976431983138965
taxonomy_genus	46	5	21	5	0.995945178802761
taxonomy_genus	47	1	160	10	1.04692946628142
taxonomy_genus	47	2	160	3	0.907430100390344
taxonomy_genus	47	3	160	10	0.883882229997264
taxonomy_genus	47	4	160	10	0.859744636256448
taxonomy_genus	47	5	48	10	0.865715182604824
taxonomy_genus	48	1	21	5	0.939371276274453
taxonomy_genus	48	2	96	5	0.917651553264479
taxonomy_genus	48	3	96	10	0.768445611736774
taxonomy_genus	48	4	21	10	0.969418721779738
taxonomy_genus	48	5	96	10	0.96620954531748
taxonomy_genus	49	1	160	5	0.988318552719408
taxonomy_genus	49	2	21	10	0.877205530615811
taxonomy_genus	49	3	96	3	0.872696784452311
taxonomy_genus	49	4	21	10	0.8995920573497
taxonomy_genus	49	5	160	10	0.900945143691439
taxonomy_genus	50	1	160	3	0.859520124570506
taxonomy_genus	50	2	21	3	1.00947478542483
taxonomy_genus	50	3	48	5	0.969165578838914
taxonomy_genus	50	4	21	10	0.964269148040926
taxonomy_genus	50	5	160	10	0.823567880944716
taxonomy_species	1	1	132	5	0.928248189781053
taxonomy_species	1	2	66	3	0.881123172496666
taxonomy_species	1	3	132	3	0.839056264386464
taxonomy_species	1	4	220	10	0.984183079041873
taxonomy_species	1	5	25	10	0.894607194466886
taxonomy_species	2	1	220	10	0.969451271348789
taxonomy_species	2	2	132	10	0.932061193517428
taxonomy_species	2	3	66	5	0.855788951566574
taxonomy_species	2	4	25	10	0.837773926100247
taxonomy_species	2	5	66	5	0.956646451489272
taxonomy_species	3	1	220	5	0.885208154011492
taxonomy_species	3	2	220	10	0.868617398011784
taxonomy_species	3	3	220	5	0.943534914056305
taxonomy_species	3	4	25	3	0.901868666616937
taxonomy_species	3	5	220	5	1.00095831125811
taxonomy_species	4	1	66	10	0.883984900619577
taxonomy_species	4	2	220	10	0.933071266712408
taxonomy_species	4	3	132	5	0.805419746547624
taxonomy_species	4	4	25	10	0.910097425226804
taxonomy_species	4	5	25	10	1.01968176495749
taxonomy_species	5	1	132	5	0.763512491624265
taxonomy_species	5	2	25	3	0.924783235080111
taxonomy_species	5	3	132	10	0.877202502163097
taxonomy_species	5	4	132	10	0.796185276339808
taxonomy_species	5	5	66	10	0.976989067132443
taxonomy_species	6	1	132	10	0.904023566015523
taxonomy_species	6	2	132	10	0.865117653522884
taxonomy_species	6	3	132	10	0.946176820817902
taxonomy_species	6	4	220	5	1.01851409496954
taxonomy_species	6	5	66	5	0.900505575011656
taxonomy_species	7	1	220	10	0.771260733484592
taxonomy_species	7	2	220	10	0.910884409718739
taxonomy_species	7	3	66	10	0.948725947241113
taxonomy_species	7	4	132	10	0.92457729177466
taxonomy_species	7	5	220	5	1.01889074161721
taxonomy_species	8	1	220	3	0.973455843267577
taxonomy_species	8	2	220	5	0.748700876539219
taxonomy_species	8	3	220	5	0.873815390574717
taxonomy_species	8	4	25	10	0.883754713773531
taxonomy_species	8	5	220	3	0.880730931644091
taxonomy_species	9	1	25	3	0.903223579498889
taxonomy_species	9	2	66	3	0.892591135575809
taxonomy_species	9	3	132	5	0.990724210762604
taxonomy_species	9	4	132	10	0.801597195860809
taxonomy_species	9	5	132	10	0.83589203013988
taxonomy_species	10	1	132	10	0.809605225959053
taxonomy_species	10	2	220	10	0.971838362182294
taxonomy_species	10	3	132	10	0.895993789786117
taxonomy_species	10	4	220	10	0.924909819907244
taxonomy_species	10	5	220	10	0.854884060539671
taxonomy_species	11	1	132	3	0.840549078753288
taxonomy_species	11	2	25	10	0.993812120717923
taxonomy_species	11	3	220	10	0.799757478573044
taxonomy_species	11	4	132	10	0.931642456383679
taxonomy_species	11	5	132	10	0.96714323433285
taxonomy_species	12	1	66	5	0.742682112972954
taxonomy_species	12	2	66	10	0.938746174419467
taxonomy_species	12	3	25	5	0.867662925287524
taxonomy_species	12	4	220	10	0.930772973719859
taxonomy_species	12	5	66	3	0.915438590980095
taxonomy_species	13	1	220	5	0.971127963201555
taxonomy_species	13	2	220	10	0.930032856316927
taxonomy_species	13	3	132	10	0.870457929661114
taxonomy_species	13	4	220	10	0.581904631966861
taxonomy_species	13	5	132	3	1.10851409175832
taxonomy_species	14	1	220	3	0.682871551336698
taxonomy_species	14	2	220	5	1.00318852652204
taxonomy_species	14	3	25	3	0.952810145036947
taxonomy_species	14	4	25	5	1.04852688585738
taxonomy_species	14	5	25	10	0.945075939469671
taxonomy_species	15	1	220	3	0.894209000355778
taxonomy_species	15	2	220	10	0.880508856576397
taxonomy_species	15	3	220	10	0.867780222465488
taxonomy_species	15	4	132	10	0.869637479173579
taxonomy_species	15	5	66	10	0.998504347805224
taxonomy_species	16	1	220	10	0.966297399829741
taxonomy_species	16	2	132	5	1.02271993983619
taxonomy_species	16	3	220	3	0.8918636973178
taxonomy_species	16	4	25	10	0.840880195156074
taxonomy_species	16	5	132	5	0.812655817011968
taxonomy_species	17	1	132	5	0.907915821868453
taxonomy_species	17	2	132	3	0.858088536875485
taxonomy_species	17	3	132	5	0.857342862772121
taxonomy_species	17	4	132	10	0.86110514326379
taxonomy_species	17	5	25	5	0.925485997826175
taxonomy_species	18	1	25	10	0.785274124093136
taxonomy_species	18	2	220	3	0.917280035927739
taxonomy_species	18	3	66	5	0.80900234471383
taxonomy_species	18	4	220	10	0.917509404043662
taxonomy_species	18	5	132	5	0.887907760836261
taxonomy_species	19	1	220	5	0.756629653046947
taxonomy_species	19	2	132	10	0.946026577548425
taxonomy_species	19	3	220	10	0.937093804960826
taxonomy_species	19	4	220	5	0.883261429280724
taxonomy_species	19	5	66	3	0.911397145404685
taxonomy_species	20	1	25	5	0.926049481091386
taxonomy_species	20	2	220	10	0.919181611877206
taxonomy_species	20	3	220	3	1.02513698571738
taxonomy_species	20	4	220	10	0.852594193212027
taxonomy_species	20	5	220	3	0.821123483656669
taxonomy_species	21	1	220	10	0.933803386880364
taxonomy_species	21	2	220	5	0.814588766348977
taxonomy_species	21	3	220	5	0.942232463391923
taxonomy_species	21	4	66	3	0.870181339025631
taxonomy_species	21	5	66	10	0.902982473871784
taxonomy_species	22	1	25	10	0.872798624615269
taxonomy_species	22	2	220	3	0.906546436456249
taxonomy_species	22	3	220	3	0.804274339578744
taxonomy_species	22	4	132	3	0.887623955242873
taxonomy_species	22	5	25	5	0.84867218435988
taxonomy_species	23	1	132	10	0.937968974872344
taxonomy_species	23	2	25	5	1.09025804318614
taxonomy_species	23	3	66	5	0.727958663235973
taxonomy_species	23	4	132	10	0.823127922881302
taxonomy_species	23	5	132	3	1.01861378261918
taxonomy_species	24	1	132	10	0.866296951991206
taxonomy_species	24	2	132	10	0.788777072508578
taxonomy_species	24	3	220	10	0.929822489653519
taxonomy_species	24	4	220	10	1.06175671457348
taxonomy_species	24	5	220	10	0.864057305481643
taxonomy_species	25	1	66	5	0.863495936372742
taxonomy_species	25	2	66	3	0.830241388350732
taxonomy_species	25	3	66	10	0.919286237304531
taxonomy_species	25	4	220	5	0.814495457491661
taxonomy_species	25	5	132	3	0.903305843130253
taxonomy_species	26	1	66	3	0.947727124508934
taxonomy_species	26	2	220	10	0.829144804214009
taxonomy_species	26	3	220	5	0.943530773369534
taxonomy_species	26	4	25	10	0.931773916715574
taxonomy_species	26	5	132	10	0.987497520148963
taxonomy_species	27	1	66	5	0.890254940183234
taxonomy_species	27	2	132	3	0.89775440171182
taxonomy_species	27	3	132	10	0.947445066307934
taxonomy_species	27	4	25	5	0.879672877492217
taxonomy_species	27	5	220	10	0.901033746072734
taxonomy_species	28	1	25	5	0.786333316452109
taxonomy_species	28	2	220	3	0.905534107173575
taxonomy_species	28	3	220	3	0.946456765127423
taxonomy_species	28	4	220	5	1.05688916190342
taxonomy_species	28	5	132	10	0.80506522212325
taxonomy_species	29	1	132	3	0.877386580655073
taxonomy_species	29	2	132	10	0.825573108802936
taxonomy_species	29	3	220	5	0.861742271806708
taxonomy_species	29	4	220	10	0.959999955083859
taxonomy_species	29	5	66	10	0.909071441932493
taxonomy_species	30	1	66	5	0.8536743353578
taxonomy_species	30	2	66	10	0.85762448680426
taxonomy_species	30	3	220	3	0.896165048820155
taxonomy_species	30	4	132	3	0.881664000269877
taxonomy_species	30	5	220	3	0.867410409742856
taxonomy_species	31	1	220	3	0.814471523609255
taxonomy_species	31	2	25	5	0.940085369285939
taxonomy_species	31	3	220	5	0.818897955178706
taxonomy_species	31	4	132	5	0.96889234236416
taxonomy_species	31	5	25	10	0.965218284714313
taxonomy_species	32	1	132	10	0.914708374389668
taxonomy_species	32	2	220	10	1.00384138107636
taxonomy_species	32	3	220	10	0.936495336419684
taxonomy_species	32	4	220	5	0.803740535145375
taxonomy_species	32	5	220	3	0.847936198334624
taxonomy_species	33	1	66	3	0.811814760251874
taxonomy_species	33	2	66	10	0.890785204685641
taxonomy_species	33	3	220	10	0.947645685220143
taxonomy_species	33	4	132	10	0.873311155323243
taxonomy_species	33	5	66	3	0.976235616265701
taxonomy_species	34	1	220	5	0.917972353900197
taxonomy_species	34	2	132	3	0.8956010129091
taxonomy_species	34	3	220	10	0.72429403618895
taxonomy_species	34	4	132	10	0.911776883853753
taxonomy_species	34	5	220	5	0.874405027473194
taxonomy_species	35	1	132	5	0.851196838541479
taxonomy_species	35	2	66	10	0.813540308554401
taxonomy_species	35	3	25	10	1.05754454936251
taxonomy_species	35	4	25	10	0.960874892664027
taxonomy_species	35	5	25	10	0.888148750521508
taxonomy_species	36	1	66	10	0.984847409322648
taxonomy_species	36	2	132	5	0.840575406516973
taxonomy_species	36	3	66	10	0.96661176600103
taxonomy_species	36	4	25	3	0.733218435347833
taxonomy_species	36	5	220	10	0.955217060852288
taxonomy_species	37	1	220	10	0.865203496726039
taxonomy_species	37	2	66	10	0.981138546110483
taxonomy_species	37	3	220	3	0.832103488806453
taxonomy_species	37	4	132	3	0.946626543514107
taxonomy_species	37	5	66	5	1.0054355676187
taxonomy_species	38	1	220	3	0.891319932733834
taxonomy_species	38	2	25	5	1.01029363672975
taxonomy_species	38	3	220	10	0.830840582501667
taxonomy_species	38	4	66	3	0.87368403154829
taxonomy_species	38	5	220	10	0.854330685562287
taxonomy_species	39	1	132	3	0.921463686767441
taxonomy_species	39	2	25	5	0.796646687083567
taxonomy_species	39	3	132	10	1.00182913472558
taxonomy_species	39	4	66	10	0.885354767502243
taxonomy_species	39	5	220	10	0.856758867144438
taxonomy_species	40	1	66	10	0.885793754571853
taxonomy_species	40	2	220	5	0.926426079777729
taxonomy_species	40	3	220	3	0.84129432223895
taxonomy_species	40	4	220	5	0.888732098865984
taxonomy_species	40	5	132	3	0.824013039206615
taxonomy_species	41	1	220	10	0.960800773898913
taxonomy_species	41	2	132	10	0.898231771975324
taxonomy_species	41	3	132	5	0.934191001712233
taxonomy_species	41	4	25	3	0.991090085715363
taxonomy_species	41	5	66	10	0.794008401961297
taxonomy_species	42	1	220	10	0.846943013622125
taxonomy_species	42	2	220	3	1.02935184648302
taxonomy_species	42	3	220	5	0.825710548439208
taxonomy_species	42	4	220	10	0.922191940435966
taxonomy_species	42	5	66	3	1.02654375445268
taxonomy_species	43	1	220	10	0.863037856696636
taxonomy_species	43	2	220	3	0.800991954235997
taxonomy_species	43	3	220	5	0.919448197261194
taxonomy_species	43	4	132	5	0.927806884681065
taxonomy_species	43	5	132	3	0.947499353733246
taxonomy_species	44	1	25	10	0.911494966720061
taxonomy_species	44	2	66	10	0.935770135940813
taxonomy_species	44	3	25	10	0.805500174738391
taxonomy_species	44	4	66	10	0.901333298415392
taxonomy_species	44	5	220	5	0.889175686663597
taxonomy_species	45	1	132	10	0.903305102124586
taxonomy_species	45	2	132	10	0.95186276983794
taxonomy_species	45	3	132	5	0.906444212102759
taxonomy_species	45	4	132	10	0.825917444260763
taxonomy_species	45	5	220	3	0.818780551897743
taxonomy_species	46	1	220	10	1.00647468327851
taxonomy_species	46	2	66	5	0.77903163246685
taxonomy_species	46	3	132	5	0.851453075105161
taxonomy_species	46	4	220	10	0.96992006656724
taxonomy_species	46	5	66	10	0.962678796427334
taxonomy_species	47	1	220	10	1.00660385464124
taxonomy_species	47	2	220	5	0.920966416306187
taxonomy_species	47	3	132	10	0.891647844619063
taxonomy_species	47	4	220	10	0.845806177664337
taxonomy_species	47	5	132	10	0.882444898961786
taxonomy_species	48	1	66	10	0.961634831599586
taxonomy_species	48	2	25	3	0.903311596002128
taxonomy_species	48	3	132	10	0.7866420324738
taxonomy_species	48	4	220	5	0.939385914843777
taxonomy_species	48	5	220	3	0.933780205152255
taxonomy_species	49	1	220	10	0.998901350705251
taxonomy_species	49	2	220	10	0.870198724046001
taxonomy_species	49	3	132	3	0.857526865020249
taxonomy_species	49	4	220	3	0.844198437349317
taxonomy_species	49	5	220	10	0.858400039626091
taxonomy_species	50	1	220	10	0.810702969603604
taxonomy_species	50	2	25	10	0.964570060700745
taxonomy_species	50	3	220	10	0.96599093436955
taxonomy_species	50	4	25	10	0.964772057503109
taxonomy_species	50	5	220	10	0.804940698209658
